"Año","Mes","Nacionalidad","Codigo M49","Femenino","Masculino","Indefinido","Total","Ubicación PCM"
"2016","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","45","52",,"97","(6.185799,-67.483929)"
"2016","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","60","68",,"128","(7.088729,-70.740253)"
"2016","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","7","2",,"9","(7.128456,-73.183637)"
"2016","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,340","1,716",,"3,056","(7.818934,-72.453226)"
"2016","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","189","203",,"392","(7.927209,-72.507910)"
"2016","Mayo","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5","5",,"10","No Aplica,No Aplica"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(-0.193180,-74.784874)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3","3",,"6","(0.25129,-76.875963)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","174","250",,"424","(0.814836,-77.662532)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","24",,"25","(10.408582,-75.538003)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","117","161",,"278","(10.445761,-75.516429)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","56","107",,"163","(10.886611,-74.776708)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(10.971302,-74.765397)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","652","915",,"1,567","(11.360009,-72.129330)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(12.5744111,-81.703935)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","10","8",,"18","(12.586067,-81.702563)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","35","72",,"107","(3.541112,-76.384584)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","21","27",,"48","(3.866713,-67.927521)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","0",,"1","(-4.223468,-69.945098)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","5",,"7","(4.452882,-75.766298)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4,653","5,703",,"10,356","(4.697144,-74.140516)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","10",,"14","(4.815061,-75.736532)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","794","888",,"1,682","(6.171601,-75.427454)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","27","42",,"69","(6.185799,-67.483929)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","78","81",,"159","(7.088729,-70.740253)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","7","11",,"18","(7.128456,-73.183637)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,367","1,790",,"3,157","(7.818934,-72.453226)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","218","194",,"412","(7.927209,-72.507910)"
"2016","Junio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","8","5",,"13","No Aplica,No Aplica"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(0.25129,-76.875963)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","219","305",,"524","(0.814836,-77.662532)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","1",,"2","(1.813928,-78.763924)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","2",,"4","(10.408582,-75.538003)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","144","167",,"311","(10.445761,-75.516429)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","70","139",,"209","(10.886611,-74.776708)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","11",,"12","(11.117806,-74.232622)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2,190","2,804",,"4,994","(11.360009,-72.129330)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","8","16",,"24","(12.586067,-81.702563)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","51","76",,"127","(3.541112,-76.384584)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","8","16",,"24","(3.866713,-67.927521)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","2",,"3","(-4.197703,-69.941278)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3","3",,"6","(4.452882,-75.766298)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5,775","6,091",,"11,866","(4.697144,-74.140516)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","15","17",,"32","(4.815061,-75.736532)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,158","1,185",,"2,343","(6.171601,-75.427454)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","29","42",,"71","(6.185799,-67.483929)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","44","44",,"88","(7.088729,-70.740253)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","10","6",,"16","(7.128456,-73.183637)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2,333","2,813",,"5,146","(7.818934,-72.453226)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","314","349",,"663","(7.927209,-72.507910)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","18","22",,"40","(8.36068,-72.409396)"
"2016","Julio","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","6",,"10","No Aplica,No Aplica"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(-0.193180,-74.784874)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","0",,"6","(0.25129,-76.875963)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","231","396",,"627","(0.814836,-77.662532)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","12",,"14","(10.408582,-75.538003)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","126","158",,"284","(10.445761,-75.516429)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","106","261",,"367","(10.886611,-74.776708)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","8,238","8,550",,"16,788","(11.360009,-72.129330)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(12.586067,-81.702563)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","82","117",,"199","(3.541112,-76.384584)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","10","8",,"18","(3.866713,-67.927521)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","2",,"3","(-4.197703,-69.941278)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","3",,"7","(4.452882,-75.766298)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6,057","6,587",,"12,644","(4.697144,-74.140516)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","9","18",,"27","(4.815061,-75.736532)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,035","1,184",,"2,219","(6.171601,-75.427454)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,338","1,685",,"3,023","(6.185799,-67.483929)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5,232","4,826",,"10,058","(7.088729,-70.740253)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","13","10",,"23","(7.128456,-73.183637)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5,840","6,687",,"12,527","(7.818934,-72.453226)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","60","68",,"128","(7.927209,-72.507910)"
"2016","Agosto","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","435","439",,"874","(8.36068,-72.409396)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5","8",,"13","(0.25129,-76.875963)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","334","510",,"844","(0.814836,-77.662532)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3","2",,"5","(1.813928,-78.763924)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","9","8",,"17","(10.408582,-75.538003)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","128","163",,"291","(10.445761,-75.516429)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","52","194",,"246","(10.886611,-74.776708)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(11.117806,-74.232622)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4,538","5,491",,"10,029","(11.360009,-72.129330)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","7","11",,"18","(12.586067,-81.702563)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","85","114",,"199","(3.541112,-76.384584)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","20","11",,"31","(3.866713,-67.927521)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","5",,"6","(-4.197703,-69.941278)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","1",,"2","(4.452882,-75.766298)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5,742","6,369",,"12,111","(4.697144,-74.140516)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","7","10",,"17","(4.815061,-75.736532)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","690","830",,"1,520","(6.171601,-75.427454)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,862","2,351",,"4,213","(6.185799,-67.483929)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5,515","5,442",,"10,957","(7.088729,-70.740253)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5","6",,"11","(7.128456,-73.183637)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5,825","7,479",,"13,304","(7.818934,-72.453226)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","95","75",,"170","(7.927209,-72.507910)"
"2016","Septiembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","125","135",,"260","(8.36068,-72.409396)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5","6",,"11","(0.25129,-76.875963)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","386","582",,"968","(0.814836,-77.662532)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(1.813928,-78.763924)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","11","10",,"21","(10.408582,-75.538003)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","113","206",,"319","(10.445761,-75.516429)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","64","132",,"196","(10.886611,-74.776708)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(11.117806,-74.232622)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4,293","5,041",,"9,334","(11.360009,-72.129330)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(12.5744111,-81.703935)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3","3",,"6","(12.586067,-81.702563)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","68","100",,"168","(3.541112,-76.384584)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","16","15",,"31","(3.866713,-67.927521)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(3.893038,-77.067921)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3","2",,"5","(-4.197703,-69.941278)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","0",,"2","(4.452882,-75.766298)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5,667","6,328",,"11,995","(4.697144,-74.140516)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","9","16",,"25","(4.815061,-75.736532)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","748","846",,"1,594","(6.171601,-75.427454)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1,381","1,838",,"3,219","(6.185799,-67.483929)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","86","102",,"188","(7.088729,-70.740253)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(7.102626,-77.762647)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","6",,"10","(7.128456,-73.183637)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6,424","8,138",,"14,562","(7.818934,-72.453226)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","28","26",,"54","(7.927209,-72.507910)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","66","80",,"146","(8.36068,-72.409396)"
"2016","Octubre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","1",,"2","(8.635765,-77.346578)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","6",,"8","(0.25129,-76.875963)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","473","757",,"1,230","(0.814836,-77.662532)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(1.813928,-78.763924)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","7","11",,"18","(10.408582,-75.538003)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","131","155",,"286","(10.445761,-75.516429)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","81","145",,"226","(10.886611,-74.776708)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","12",,"12","(11.117806,-74.232622)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(11.247723,-74.213989)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4,282","4,979",,"9,261","(11.360009,-72.129330)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(12.5744111,-81.703935)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","4",,"8","(12.586067,-81.702563)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","60","132",,"192","(3.541112,-76.384584)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","42","28",,"70","(3.866713,-67.927521)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(-4.197703,-69.941278)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","4",,"5","(4.452882,-75.766298)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5,211","6,052",,"11,263","(4.697144,-74.140516)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","9","14",,"23","(4.815061,-75.736532)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","749","825",,"1,574","(6.171601,-75.427454)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","785","1,022",,"1,807","(6.185799,-67.483929)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","115","152",,"267","(7.088729,-70.740253)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4","16",,"20","(7.128456,-73.183637)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6,480","8,095",,"14,575","(7.818934,-72.453226)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","4",,"4","(7.927209,-72.507910)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","75","73",,"148","(8.36068,-72.409396)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","3",,"3","(8.635765,-77.346578)"
"2016","Noviembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","No Aplica,No Aplica"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","14",,"20","(0.25129,-76.875963)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","776","1,273",,"2,049","(0.814836,-77.662532)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(1.813928,-78.763924)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5","4",,"9","(10.408582,-75.538003)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","147","165",,"312","(10.445761,-75.516429)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","72","127",,"199","(10.886611,-74.776708)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","5",,"6","(11.117806,-74.232622)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(11.247723,-74.213989)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3,770","3,864",,"7,634","(11.360009,-72.129330)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","13","13",,"26","(12.586067,-81.702563)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","79","88",,"167","(3.541112,-76.384584)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","38","29",,"67","(3.866713,-67.927521)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","3",,"4","(-4.197703,-69.941278)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5","4",,"9","(4.452882,-75.766298)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6,058","5,988",,"12,046","(4.697144,-74.140516)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","12","16",,"28","(4.815061,-75.736532)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","868","899",,"1,767","(6.171601,-75.427454)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","415","578",,"993","(6.185799,-67.483929)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","115","158",,"273","(7.088729,-70.740253)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","7","14",,"21","(7.128456,-73.183637)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","8,457","8,366",,"16,823","(7.818934,-72.453226)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","1",,"2","(7.927209,-72.507910)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","148","147",,"295","(8.36068,-72.409396)"
"2016","Diciembre","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","4",,"4","(8.635765,-77.346578)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","6",,"8","(0.25129,-76.875963)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","718","867",,"1,585","(0.814836,-77.662532)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","3",,"3","(1.813928,-78.763924)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","15","18",,"33","(10.408582,-75.538003)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","137","173",,"310","(10.445761,-75.516429)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","92","159",,"251","(10.886611,-74.776708)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4,045","5,541",,"9,586","(11.360009,-72.129330)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","9",,"15","(12.586067,-81.702563)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","141","137",,"278","(3.541112,-76.384584)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","48","34",,"82","(3.866713,-67.927521)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","4",,"5","(-4.197703,-69.941278)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5","1",,"6","(4.452882,-75.766298)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","5,898","5,873",,"11,771","(4.697144,-74.140516)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","10","14",,"24","(4.815061,-75.736532)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","640","736",,"1,376","(6.171601,-75.427454)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","402","552",,"954","(6.185799,-67.483929)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","104","120",,"224","(7.088729,-70.740253)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","9","5",,"14","(7.128456,-73.183637)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","8,339","11,649",,"19,988","(7.818934,-72.453226)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","2",,"2","(7.927209,-72.507910)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","247","289",,"536","(8.36068,-72.409396)"
"2017","Enero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","3","4",,"7","(8.635765,-77.346578)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","8","5",,"13","(0.25129,-76.875963)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","535","794",,"1,329","(0.814836,-77.662532)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","10","6",,"16","(10.408582,-75.538003)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","90","122",,"212","(10.445761,-75.516429)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","70","129",,"199","(10.886611,-74.776708)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","6","4",,"10","(11.117806,-74.232622)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4,546","5,574",,"10,120","(11.360009,-72.129330)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","0","1",,"1","(12.5744111,-81.703935)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","10","6",,"16","(12.586067,-81.702563)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","51","68",,"119","(3.541112,-76.384584)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","51","43",,"94","(3.866713,-67.927521)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","1","2",,"3","(-4.197703,-69.941278)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","2","2",,"4","(4.452882,-75.766298)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","4,207","4,813",,"9,020","(4.697144,-74.140516)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","11","11",,"22","(4.815061,-75.736532)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","517","651",,"1,168","(6.171601,-75.427454)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","515","709",,"1,224","(6.185799,-67.483929)"
"2017","Febrero","VENEZUELA (REPÚBLICA BOLIVARIANA DE)","862","74","70",,"144","(7.088729,-70.740253)"
